=== EP_NIC_NAME=rdmap110s0 (auto: 16 rdmap ports at 200 Gb/s => 50.0 GB/s per GPU at 8 GPUs) ===
=== Route B: NCCL_GIN_TYPE=5 (EFA GDA / GDAKI) ===
+ docker run --rm --gpus all --privileged --network=host --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --device=/dev/infiniband --device=/dev/gdrdrv -e MASTER_ADDR=172.31.20.74 -e MASTER_PORT=29591 -e WORLD_SIZE=2 -e RANK=0 -e NCCL_DEBUG=WARN -e NCCL_GIN_TYPE=5 -e FI_EFA_USE_HW_CNTR=1 -e OFI_NCCL_GIN_STRONG_SIGNAL=1 -e NCCL_RMA_DISABLE=1 -e NCCL_SYM_GIN_KERNELS_ENABLE=0 -e EP_NIC_NAME=rdmap110s0 -e TORCHDYNAMO_DISABLE=1 -e TORCH_COMPILE_DISABLE=1 -e PYTHONUNBUFFERED=1 -e PYTHONFAULTHANDLER=1 deepep-v2-efa-gdaki-h200:dev-7a6059a3 bash -lc 'cd /opt/deepep && timeout -s ABRT --kill-after=60 1500     python -u tests/elastic/test_ep.py     --num-processes 8 --num-sms 12 --num-tokens=128 --num-topk=8 --num-experts=256 --hidden=7168 --allow-hybrid-mode=1 --prefer-overlap-with-compute=0 --test-first-only --skip-check'

=============
== PyTorch ==
=============

NVIDIA Release 26.04 (build 297444911)
PyTorch Version 2.12.0a0+0291f96
Container image Copyright (c) 2026, NVIDIA CORPORATION & AFFILIATES. All rights reserved.
Copyright (c) 2014-2024 Facebook Inc.
Copyright (c) 2011-2014 Idiap Research Institute (Ronan Collobert)
Copyright (c) 2012-2014 Deepmind Technologies    (Koray Kavukcuoglu)
Copyright (c) 2011-2012 NEC Laboratories America (Koray Kavukcuoglu)
Copyright (c) 2011-2013 NYU                      (Clement Farabet)
Copyright (c) 2006-2010 NEC Laboratories America (Ronan Collobert, Leon Bottou, Iain Melvin, Jason Weston)
Copyright (c) 2006      Idiap Research Institute (Samy Bengio)
Copyright (c) 2001-2004 Idiap Research Institute (Ronan Collobert, Samy Bengio, Johnny Mariethoz)
Copyright (c) 2015      Google Inc.
Copyright (c) 2015      Yangqing Jia
Copyright (c) 2013-2016 The Caffe contributors
All rights reserved.

Various files include modifications (c) NVIDIA CORPORATION & AFFILIATES.  All rights reserved.

GOVERNING TERMS: The software and materials are governed by the NVIDIA Software License Agreement
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/nvidia-software-license-agreement/)
and the Product-Specific Terms for NVIDIA AI Products
(found at https://www.nvidia.com/en-us/agreements/enterprise-software/product-specific-terms-for-ai-products/).

NCCL version 2.31.1+cuda13.2
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
GIN auto-tuner: gin_context_cnt=5, gin_indexed_signals_cnt=49, num_qp=5, num_max_sms=12
Config:
 > Ranks: 2 x 8
 > Experts: 8/256
 > Tokens: 128 (max: 128), hidden: 7168
 > #SM: 12, #QPs: 5/5

Running all test cases:
 > Testing with do_handle_copy=1, expert_alignment=128, use_fp8_dispatch=1, num_bias=0, with_previous_event=0, async_with_compute_stream=0, allocate_on_comm_stream=0 ...
   * EP:   4/16 | dispatch: 6 GB/s (SO), 19 GB/s (SU), 293.138 us, 5623488 bytes | copy: 363 GB/s, 30.985 us
   @ EP:   1/16 | combine: 20 GB/s (SO), 60 GB/s (SU), 183.781 us, 10977152 bytes | reduce: 1174 GB/s, 4.662 us
   @ EP:   2/16 | combine: 21 GB/s (SO), 65 GB/s (SU), 172.158 us, 11207040 bytes | reduce: 1208 GB/s, 4.495 us
   @ EP:   7/16 | combine: 20 GB/s (SO), 65 GB/s (SU), 175.063 us, 11393824 bytes | reduce: 1164 GB/s, 4.482 us
   @ EP:   0/16 | combine: 20 GB/s (SO), 59 GB/s (SU), 185.979 us, 11034624 bytes | reduce: 1204 GB/s, 4.570 us
   @ EP:   6/16 | combine: 19 GB/s (SO), 62 GB/s (SU), 182.726 us, 11393824 bytes | reduce: 1152 GB/s, 4.526 us
   + EP:   0/16 | reduced combine: 19 GB/s (SO), 57 GB/s (SU), 194.569 us, 11034624 bytes | reduce: 1257 GB/s, 4.377 us
   + EP:   3/16 | reduced combine: 19 GB/s (SO), 58 GB/s (SU), 193.537 us, 11235776 bytes | reduce: 1267 GB/s, 4.252 us
   + EP:   2/16 | reduced combine: 19 GB/s (SO), 60 GB/s (SU), 187.236 us, 11207040 bytes | reduce: 1260 GB/s, 4.310 us
   + EP:   5/16 | reduced combine: 19 GB/s (SO), 58 GB/s (SU), 187.299 us, 10948416 bytes | reduce: 1146 GB/s, 4.613 us   + EP:   1/16 | reduced combine: 19 GB/s (SO), 57 GB/s (SU), 192.933 us, 10977152 bytes | reduce: 1195 GB/s, 4.582 us

   + EP:   7/16 | reduced combine: 19 GB/s (SO), 62 GB/s (SU), 184.474 us, 11393824 bytes | reduce: 1227 GB/s, 4.249 us
   + EP:   4/16 | reduced combine: 19 GB/s (SO), 58 GB/s (SU), 185.541 us, 10790368 bytes | reduce: 1126 GB/s, 4.723 us
   + EP:   6/16 | reduced combine: 18 GB/s (SO), 59 GB/s (SU), 191.590 us, 11393824 bytes | reduce: 1200 GB/s, 4.345 us


